ocel_id;ocel_type
pick_i966;pick item
pick_i969;pick item
pick_i970;pick item
pick_i972;pick item
pick_i971;pick item
pick_i965;pick item
pick_i964;pick item
place_o242;place order
pick_i973;pick item
ship_o240;ship order
ship_o241;ship order
pick_i975;pick item
pick_i974;pick item
pick_i977;pick item
pick_i976;pick item
ship_o242;ship order
place_o243;place order
pick_i978;pick item
pick_i982;pick item
pick_i979;pick item
place_o244;place order
pick_i984;pick item
pick_i985;pick item
pick_i983;pick item
ship_o244;ship order
pick_i980;pick item
pick_i981;pick item
place_o245;place order
ship_o243;ship order
pick_i986;pick item
pick_i989;pick item
pick_i988;pick item
pick_i987;pick item
ship_o245;ship order
place_o246;place order
pick_i993;pick item
pick_i996;pick item
pick_i992;pick item
pick_i994;pick item
pick_i995;pick item
pick_i991;pick item
pick_i990;pick item
ship_o246;ship order
place_o247;place order
pick_i998;pick item
pick_i997;pick item
place_o248;place order
pick_i1000;pick item
pick_i1007;pick item
pick_i1003;pick item
pick_i1006;pick item
pick_i1005;pick item
pick_i1009;pick item
pick_i999;pick item
pick_i1002;pick item
pick_i1004;pick item
pick_i1001;pick item
ship_o247;ship order
pick_i1008;pick item
ship_o248;ship order
place_o249;place order
pick_i1017;pick item
pick_i1014;pick item
pick_i1013;pick item
pick_i1010;pick item
pick_i1018;pick item
pick_i1015;pick item
pick_i1012;pick item
pick_i1016;pick item
pick_i1011;pick item
ship_o249;ship order
place_o250;place order
pick_i1021;pick item
pick_i1019;pick item
pick_i1020;pick item
ship_o250;ship order
place_o251;place order
pick_i1022;pick item
ship_o251;ship order
place_o252;place order
pick_i1024;pick item
pick_i1027;pick item
pick_i1025;pick item
pick_i1023;pick item
pick_i1026;pick item
pick_i1028;pick item
pick_i1029;pick item
ship_o252;ship order
place_o253;place order
pick_i1032;pick item
pick_i1031;pick item
pick_i1030;pick item
ship_o253;ship order
place_o254;place order
pick_i1035;pick item
pick_i1036;pick item
pick_i1033;pick item
pick_i1034;pick item
ship_o254;ship order
place_o255;place order
pick_i1040;pick item
pick_i1039;pick item
pick_i1041;pick item
pick_i1038;pick item
pick_i1037;pick item
ship_o255;ship order
place_o256;place order
pick_i1047;pick item
pick_i1043;pick item
pick_i1044;pick item
place_o257;place order
pick_i1046;pick item
pick_i1045;pick item
pick_i1042;pick item
pick_i1048;pick item
ship_o256;ship order
pick_i1050;pick item
pick_i1049;pick item
pick_i1051;pick item
pick_i1052;pick item
ship_o257;ship order
place_o258;place order
pick_i1057;pick item
pick_i1053;pick item
pick_i1055;pick item
pick_i1054;pick item
pick_i1056;pick item
ship_o258;ship order
place_o259;place order
pick_i1059;pick item
pick_i1061;pick item
pick_i1058;pick item
pick_i1060;pick item
ship_o259;ship order
place_o260;place order
pick_i1064;pick item
pick_i1063;pick item
pick_i1066;pick item
pick_i1067;pick item
pick_i1065;pick item
pick_i1062;pick item
ship_o260;ship order
place_o261;place order
pick_i1070;pick item
pick_i1069;pick item
pick_i1071;pick item
pick_i1068;pick item
ship_o261;ship order
place_o262;place order
pick_i1072;pick item
pick_i1077;pick item
pick_i1073;pick item
pick_i1074;pick item
pick_i1075;pick item
pick_i1076;pick item
ship_o262;ship order
place_o263;place order
pick_i1080;pick item
pick_i1083;pick item
pick_i1082;pick item
pick_i1084;pick item
pick_i1086;pick item
pick_i1079;pick item
place_o264;place order
pick_i1085;pick item
pick_i1087;pick item
place_o265;place order
pick_i1081;pick item
pick_i1078;pick item
pick_i1093;pick item
ship_o263;ship order
pick_i1089;pick item
pick_i1095;pick item
place_o266;place order
pick_i1088;pick item
ship_o264;ship order
pick_i1090;pick item
pick_i1091;pick item
pick_i1103;pick item
pick_i1098;pick item
place_o267;place order
pick_i1110;pick item
pick_i1105;pick item
pick_i1106;pick item
pick_i1097;pick item
pick_i1101;pick item
pick_i1102;pick item
pick_i1108;pick item
pick_i1099;pick item
pick_i1096;pick item
pick_i1094;pick item
pick_i1100;pick item
place_o268;place order
pick_i1107;pick item
pick_i1092;pick item
pick_i1109;pick item
ship_o265;ship order
ship_o267;ship order
pick_i1104;pick item
ship_o266;ship order
pick_i1111;pick item
pick_i1115;pick item
pick_i1116;pick item
pick_i1113;pick item
pick_i1112;pick item
pick_i1114;pick item
pick_i1117;pick item
ship_o268;ship order
place_o269;place order
pick_i1120;pick item
pick_i1119;pick item
pick_i1122;pick item
place_o270;place order
pick_i1118;pick item
pick_i1128;pick item
pick_i1127;pick item
pick_i1131;pick item
pick_i1125;pick item
place_o271;place order
pick_i1121;pick item
pick_i1126;pick item
pick_i1137;pick item
pick_i1123;pick item
ship_o269;ship order
pick_i1134;pick item
pick_i1124;pick item
pick_i1132;pick item
pick_i1130;pick item
place_o272;place order
pick_i1133;pick item
pick_i1140;pick item
pick_i1141;pick item
pick_i1129;pick item
ship_o270;ship order
pick_i1135;pick item
place_o273;place order
pick_i1145;pick item
pick_i1142;pick item
pick_i1136;pick item
place_o274;place order
pick_i1146;pick item
ship_o271;ship order
pick_i1138;pick item
pick_i1150;pick item
pick_i1139;pick item
pick_i1152;pick item
ship_o272;ship order
pick_i1154;pick item
pick_i1153;pick item
pick_i1151;pick item
pick_i1143;pick item
pick_i1148;pick item
pick_i1144;pick item
pick_i1147;pick item
pick_i1149;pick item
ship_o273;ship order
ship_o274;ship order
place_o275;place order
pick_i1156;pick item
pick_i1160;pick item
pick_i1155;pick item
pick_i1159;pick item
pick_i1157;pick item
pick_i1158;pick item
ship_o275;ship order
place_o276;place order
pick_i1161;pick item
pick_i1162;pick item
ship_o276;ship order
place_o277;place order
pick_i1167;pick item
pick_i1166;pick item
pick_i1164;pick item
pick_i1165;pick item
pick_i1163;pick item
ship_o277;ship order
place_o278;place order
pick_i1173;pick item
pick_i1175;pick item
pick_i1171;pick item
pick_i1169;pick item
pick_i1170;pick item
pick_i1172;pick item
pick_i1168;pick item
pick_i1174;pick item
ship_o278;ship order
place_o279;place order
pick_i1177;pick item
pick_i1180;pick item
pick_i1176;pick item
pick_i1184;pick item
pick_i1181;pick item
pick_i1182;pick item
pick_i1179;pick item
pick_i1183;pick item
pick_i1178;pick item
ship_o279;ship order
place_o280;place order
pick_i1187;pick item
pick_i1191;pick item
pick_i1185;pick item
pick_i1186;pick item
pick_i1190;pick item
place_o281;place order
pick_i1189;pick item
pick_i1188;pick item
ship_o280;ship order
pick_i1198;pick item
pick_i1193;pick item
pick_i1197;pick item
pick_i1195;pick item
pick_i1192;pick item
pick_i1194;pick item
place_o282;place order
pick_i1196;pick item
ship_o281;ship order
pick_i1199;pick item
pick_i1205;pick item
pick_i1200;pick item
pick_i1202;pick item
pick_i1204;pick item
pick_i1201;pick item
pick_i1203;pick item
ship_o282;ship order
place_o283;place order
pick_i1206;pick item
pick_i1207;pick item
ship_o283;ship order
place_o284;place order
pick_i1212;pick item
pick_i1208;pick item
pick_i1213;pick item
pick_i1209;pick item
pick_i1210;pick item
pick_i1214;pick item
pick_i1216;pick item
pick_i1215;pick item
pick_i1211;pick item
pick_i1217;pick item
ship_o284;ship order
place_o285;place order
pick_i1218;pick item
pick_i1221;pick item
pick_i1219;pick item
pick_i1220;pick item
pick_i1222;pick item
ship_o285;ship order
place_o286;place order
pick_i1227;pick item
pick_i1225;pick item
pick_i1223;pick item
place_o287;place order
pick_i1226;pick item
pick_i1228;pick item
pick_i1224;pick item
pick_i1234;pick item
ship_o286;ship order
pick_i1229;pick item
pick_i1231;pick item
pick_i1232;pick item
pick_i1233;pick item
pick_i1230;pick item
ship_o287;ship order
place_o288;place order
pick_i1238;pick item
pick_i1236;pick item
pick_i1237;pick item
pick_i1239;pick item
pick_i1235;pick item
ship_o288;ship order
place_o289;place order
pick_i1244;pick item
pick_i1246;pick item
pick_i1241;pick item
pick_i1240;pick item
pick_i1242;pick item
pick_i1243;pick item
pick_i1245;pick item
ship_o289;ship order
place_o290;place order
pick_i1255;pick item
pick_i1250;pick item
pick_i1249;pick item
pick_i1251;pick item
place_o291;place order
pick_i1248;pick item
pick_i1254;pick item
pick_i1256;pick item
pick_i1260;pick item
pick_i1263;pick item
pick_i1259;pick item
pick_i1252;pick item
pick_i1257;pick item
pick_i1262;pick item
pick_i1258;pick item
pick_i1261;pick item
ship_o291;ship order
pick_i1247;pick item
pick_i1253;pick item
ship_o290;ship order
place_o292;place order
pick_i1274;pick item
pick_i1270;pick item
pick_i1265;pick item
pick_i1268;pick item
pick_i1273;pick item
pick_i1264;pick item
pick_i1276;pick item
pick_i1269;pick item
pick_i1267;pick item
pick_i1271;pick item
pick_i1266;pick item
pick_i1272;pick item
pick_i1275;pick item
ship_o292;ship order
place_o293;place order
pick_i1279;pick item
pick_i1281;pick item
pick_i1283;pick item
pick_i1282;pick item
place_o294;place order
pick_i1287;pick item
pick_i1288;pick item
pick_i1277;pick item
pick_i1289;pick item
pick_i1278;pick item
pick_i1284;pick item
pick_i1280;pick item
ship_o293;ship order
pick_i1286;pick item
place_o295;place order
pick_i1285;pick item
pick_i1295;pick item
ship_o294;ship order
pick_i1291;pick item
pick_i1294;pick item
pick_i1292;pick item
place_o296;place order
pick_i1299;pick item
pick_i1297;pick item
pick_i1296;pick item
pick_i1298;pick item
pick_i1290;pick item
pick_i1293;pick item
pick_i1300;pick item
ship_o295;ship order
ship_o296;ship order
place_o297;place order
pick_i1306;pick item
pick_i1305;pick item
pick_i1304;pick item
pick_i1301;pick item
pick_i1307;pick item
pick_i1303;pick item
place_o298;place order
pick_i1311;pick item
pick_i1314;pick item
pick_i1313;pick item
pick_i1316;pick item
pick_i1309;pick item
pick_i1302;pick item
place_o299;place order
pick_i1321;pick item
ship_o297;ship order
pick_i1323;pick item
pick_i1320;pick item
place_o300;place order
pick_i1319;pick item
pick_i1317;pick item
pick_i1322;pick item
pick_i1312;pick item
pick_i1310;pick item
place_o301;place order
pick_i1328;pick item
pick_i1324;pick item
pick_i1326;pick item
pick_i1308;pick item
pick_i1330;pick item
pick_i1329;pick item
pick_i1325;pick item
pick_i1332;pick item
place_o302;place order
pick_i1318;pick item
ship_o299;ship order
pick_i1331;pick item
ship_o301;ship order
pick_i1335;pick item
pick_i1334;pick item
place_o303;place order
pick_i1327;pick item
pick_i1339;pick item
ship_o300;ship order
pick_i1333;pick item
place_o304;place order
pick_i1348;pick item
pick_i1351;pick item
pick_i1336;pick item
pick_i1340;pick item
pick_i1345;pick item
pick_i1344;pick item
pick_i1346;pick item
pick_i1341;pick item
pick_i1315;pick item
ship_o298;ship order
pick_i1342;pick item
pick_i1347;pick item
place_o305;place order
pick_i1349;pick item
pick_i1337;pick item
place_o306;place order
pick_i1338;pick item
pick_i1353;pick item
ship_o302;ship order
pick_i1350;pick item
ship_o304;ship order
pick_i1355;pick item
pick_i1343;pick item
pick_i1354;pick item
ship_o303;ship order
pick_i1362;pick item
pick_i1359;pick item
pick_i1357;pick item
place_o307;place order
pick_i1356;pick item
pick_i1361;pick item
pick_i1358;pick item
pick_i1365;pick item
pick_i1352;pick item
ship_o305;ship order
pick_i1364;pick item
pick_i1368;pick item
pick_i1366;pick item
pick_i1370;pick item
pick_i1363;pick item
pick_i1369;pick item
pick_i1372;pick item
pick_i1371;pick item
pick_i1367;pick item
ship_o307;ship order
pick_i1360;pick item
ship_o306;ship order
place_o308;place order
pick_i1376;pick item
pick_i1374;pick item
pick_i1375;pick item
pick_i1373;pick item
ship_o308;ship order
place_o309;place order
pick_i1384;pick item
pick_i1378;pick item
pick_i1377;pick item
pick_i1383;pick item
pick_i1379;pick item
pick_i1380;pick item
pick_i1381;pick item
pick_i1382;pick item
ship_o309;ship order
place_o310;place order
pick_i1385;pick item
pick_i1386;pick item
pick_i1387;pick item
pick_i1388;pick item
place_o311;place order
pick_i1389;pick item
ship_o310;ship order
pick_i1392;pick item
pick_i1390;pick item
pick_i1393;pick item
pick_i1391;pick item
pick_i1395;pick item
pick_i1394;pick item
ship_o311;ship order
place_o312;place order
pick_i1396;pick item
pick_i1400;pick item
pick_i1398;pick item
pick_i1399;pick item
pick_i1397;pick item
pick_i1401;pick item
ship_o312;ship order
place_o313;place order
pick_i1403;pick item
pick_i1402;pick item
pick_i1404;pick item
ship_o313;ship order
place_o314;place order
pick_i1405;pick item
pick_i1408;pick item
pick_i1407;pick item
pick_i1406;pick item
ship_o314;ship order
place_o315;place order
pick_i1409;pick item
pick_i1414;pick item
pick_i1416;pick item
pick_i1411;pick item
pick_i1410;pick item
pick_i1413;pick item
place_o316;place order
pick_i1415;pick item
pick_i1422;pick item
place_o317;place order
pick_i1425;pick item
pick_i1435;pick item
pick_i1430;pick item
pick_i1420;pick item
pick_i1434;pick item
pick_i1418;pick item
pick_i1437;pick item
pick_i1419;pick item
pick_i1421;pick item
pick_i1423;pick item
pick_i1431;pick item
pick_i1412;pick item
ship_o315;ship order
pick_i1429;pick item
pick_i1436;pick item
pick_i1417;pick item
pick_i1427;pick item
pick_i1428;pick item
pick_i1426;pick item
pick_i1433;pick item
pick_i1432;pick item
ship_o317;ship order
pick_i1424;pick item
ship_o316;ship order
place_o318;place order
pick_i1442;pick item
pick_i1441;pick item
pick_i1443;pick item
pick_i1438;pick item
pick_i1440;pick item
pick_i1439;pick item
ship_o318;ship order
place_o319;place order
pick_i1445;pick item
pick_i1448;pick item
pick_i1447;pick item
pick_i1444;pick item
pick_i1446;pick item
ship_o319;ship order
place_o320;place order
pick_i1449;pick item
pick_i1452;pick item
pick_i1451;pick item
pick_i1450;pick item
place_o321;place order
pick_i1454;pick item
ship_o320;ship order
pick_i1456;pick item
pick_i1457;pick item
pick_i1453;pick item
pick_i1458;pick item
pick_i1459;pick item
pick_i1455;pick item
ship_o321;ship order
place_o322;place order
pick_i1461;pick item
pick_i1460;pick item
ship_o322;ship order
place_o323;place order
pick_i1469;pick item
pick_i1463;pick item
pick_i1465;pick item
pick_i1468;pick item
pick_i1467;pick item
pick_i1462;pick item
pick_i1464;pick item
pick_i1466;pick item
ship_o323;ship order
place_o324;place order
pick_i1471;pick item
pick_i1472;pick item
pick_i1470;pick item
pick_i1474;pick item
pick_i1473;pick item
ship_o324;ship order
place_o325;place order
pick_i1476;pick item
pick_i1479;pick item
pick_i1475;pick item
pick_i1477;pick item
pick_i1478;pick item
pick_i1481;pick item
pick_i1480;pick item
pick_i1482;pick item
ship_o325;ship order
place_o326;place order
pick_i1487;pick item
pick_i1488;pick item
pick_i1483;pick item
place_o327;place order
pick_i1485;pick item
pick_i1486;pick item
pick_i1493;pick item
pick_i1492;pick item
pick_i1484;pick item
pick_i1490;pick item
ship_o326;ship order
pick_i1489;pick item
pick_i1491;pick item
ship_o327;ship order
place_o328;place order
pick_i1497;pick item
pick_i1494;pick item
pick_i1496;pick item
pick_i1495;pick item
ship_o328;ship order
place_o329;place order
pick_i1504;pick item
pick_i1499;pick item
pick_i1501;pick item
place_o330;place order
pick_i1502;pick item
pick_i1503;pick item
pick_i1506;pick item
pick_i1507;pick item
pick_i1498;pick item
pick_i1500;pick item
pick_i1508;pick item
pick_i1505;pick item
ship_o330;ship order
ship_o329;ship order
place_o331;place order
pick_i1511;pick item
pick_i1509;pick item
pick_i1512;pick item
pick_i1513;pick item
pick_i1510;pick item
