ocel_event_id;ocel_object_id;ocel_qualifier
pick_i361;i361;item
pick_i363;i363;item
pick_i362;i362;item
pick_i366;i366;item
pick_i364;i364;item
pick_i370;i370;item
ship_o109;o109;order
ship_o109;i361;item
ship_o109;i362;item
ship_o109;i363;item
ship_o109;i364;item
ship_o109;i365;item
ship_o109;i366;item
ship_o109;i367;item
pick_i369;i369;item
pick_i371;i371;item
place_o111;o111;order
place_o111;i372;item
place_o111;i373;item
place_o111;i374;item
place_o111;i375;item
place_o111;i376;item
pick_i375;i375;item
pick_i374;i374;item
pick_i376;i376;item
pick_i373;i373;item
pick_i368;i368;item
ship_o110;o110;order
ship_o110;i368;item
ship_o110;i369;item
ship_o110;i370;item
ship_o110;i371;item
pick_i372;i372;item
ship_o111;o111;order
ship_o111;i372;item
ship_o111;i373;item
ship_o111;i374;item
ship_o111;i375;item
ship_o111;i376;item
place_o112;o112;order
place_o112;i377;item
place_o112;i378;item
place_o112;i379;item
place_o112;i380;item
pick_i379;i379;item
pick_i380;i380;item
pick_i378;i378;item
pick_i377;i377;item
ship_o112;o112;order
ship_o112;i377;item
ship_o112;i378;item
ship_o112;i379;item
ship_o112;i380;item
place_o113;o113;order
place_o113;i381;item
place_o113;i382;item
place_o113;i383;item
place_o113;i384;item
place_o113;i385;item
place_o113;i386;item
pick_i382;i382;item
pick_i384;i384;item
pick_i383;i383;item
pick_i381;i381;item
pick_i385;i385;item
pick_i386;i386;item
ship_o113;o113;order
ship_o113;i381;item
ship_o113;i382;item
ship_o113;i383;item
ship_o113;i384;item
ship_o113;i385;item
ship_o113;i386;item
place_o114;o114;order
place_o114;i387;item
place_o114;i388;item
place_o114;i389;item
place_o114;i390;item
place_o114;i391;item
pick_i390;i390;item
pick_i389;i389;item
pick_i387;i387;item
pick_i388;i388;item
place_o115;o115;order
place_o115;i392;item
place_o115;i393;item
place_o115;i394;item
pick_i392;i392;item
pick_i391;i391;item
ship_o114;o114;order
ship_o114;i387;item
ship_o114;i388;item
ship_o114;i389;item
ship_o114;i390;item
ship_o114;i391;item
pick_i393;i393;item
pick_i394;i394;item
ship_o115;o115;order
ship_o115;i392;item
ship_o115;i393;item
ship_o115;i394;item
place_o116;o116;order
place_o116;i395;item
place_o116;i396;item
place_o116;i397;item
place_o116;i398;item
place_o116;i399;item
place_o116;i400;item
place_o116;i401;item
pick_i399;i399;item
pick_i397;i397;item
pick_i400;i400;item
place_o117;o117;order
place_o117;i402;item
place_o117;i403;item
place_o117;i404;item
place_o117;i405;item
pick_i405;i405;item
pick_i398;i398;item
pick_i402;i402;item
pick_i403;i403;item
pick_i404;i404;item
ship_o117;o117;order
ship_o117;i402;item
ship_o117;i403;item
ship_o117;i404;item
ship_o117;i405;item
pick_i395;i395;item
pick_i401;i401;item
pick_i396;i396;item
ship_o116;o116;order
ship_o116;i395;item
ship_o116;i396;item
ship_o116;i397;item
ship_o116;i398;item
ship_o116;i399;item
ship_o116;i400;item
ship_o116;i401;item
place_o118;o118;order
place_o118;i406;item
place_o118;i407;item
place_o118;i408;item
place_o118;i409;item
place_o118;i410;item
place_o118;i411;item
pick_i408;i408;item
pick_i409;i409;item
pick_i411;i411;item
place_o119;o119;order
place_o119;i412;item
place_o119;i413;item
place_o119;i414;item
place_o119;i415;item
place_o119;i416;item
place_o119;i417;item
pick_i410;i410;item
pick_i415;i415;item
pick_i407;i407;item
pick_i414;i414;item
pick_i416;i416;item
pick_i412;i412;item
pick_i406;i406;item
pick_i413;i413;item
ship_o118;o118;order
ship_o118;i406;item
ship_o118;i407;item
ship_o118;i408;item
ship_o118;i409;item
ship_o118;i410;item
ship_o118;i411;item
pick_i417;i417;item
ship_o119;o119;order
ship_o119;i412;item
ship_o119;i413;item
ship_o119;i414;item
ship_o119;i415;item
ship_o119;i416;item
ship_o119;i417;item
place_o120;o120;order
place_o120;i418;item
place_o120;i419;item
place_o120;i420;item
place_o120;i421;item
pick_i418;i418;item
pick_i420;i420;item
pick_i419;i419;item
pick_i421;i421;item
ship_o120;o120;order
ship_o120;i418;item
ship_o120;i419;item
ship_o120;i420;item
ship_o120;i421;item
place_o121;o121;order
place_o121;i422;item
place_o121;i423;item
place_o121;i424;item
place_o121;i425;item
place_o121;i426;item
pick_i425;i425;item
pick_i426;i426;item
pick_i422;i422;item
pick_i423;i423;item
pick_i424;i424;item
ship_o121;o121;order
ship_o121;i422;item
ship_o121;i423;item
ship_o121;i424;item
ship_o121;i425;item
ship_o121;i426;item
place_o122;o122;order
place_o122;i427;item
place_o122;i428;item
place_o122;i429;item
pick_i429;i429;item
pick_i427;i427;item
pick_i428;i428;item
ship_o122;o122;order
ship_o122;i427;item
ship_o122;i428;item
ship_o122;i429;item
place_o123;o123;order
place_o123;i430;item
place_o123;i431;item
place_o123;i432;item
place_o123;i433;item
place_o123;i434;item
pick_i431;i431;item
pick_i433;i433;item
pick_i434;i434;item
pick_i430;i430;item
pick_i432;i432;item
ship_o123;o123;order
ship_o123;i430;item
ship_o123;i431;item
ship_o123;i432;item
ship_o123;i433;item
ship_o123;i434;item
place_o124;o124;order
place_o124;i435;item
place_o124;i436;item
pick_i435;i435;item
pick_i436;i436;item
ship_o124;o124;order
ship_o124;i435;item
ship_o124;i436;item
place_o125;o125;order
place_o125;i437;item
place_o125;i438;item
place_o125;i439;item
place_o125;i440;item
pick_i437;i437;item
pick_i439;i439;item
pick_i438;i438;item
pick_i440;i440;item
ship_o125;o125;order
ship_o125;i437;item
ship_o125;i438;item
ship_o125;i439;item
ship_o125;i440;item
place_o126;o126;order
place_o126;i441;item
place_o126;i442;item
place_o126;i443;item
pick_i442;i442;item
pick_i441;i441;item
pick_i443;i443;item
ship_o126;o126;order
ship_o126;i441;item
ship_o126;i442;item
ship_o126;i443;item
place_o127;o127;order
place_o127;i444;item
place_o127;i445;item
pick_i444;i444;item
pick_i445;i445;item
ship_o127;o127;order
ship_o127;i444;item
ship_o127;i445;item
place_o128;o128;order
place_o128;i446;item
place_o128;i447;item
place_o128;i448;item
place_o128;i449;item
pick_i446;i446;item
pick_i449;i449;item
pick_i447;i447;item
pick_i448;i448;item
ship_o128;o128;order
ship_o128;i446;item
ship_o128;i447;item
ship_o128;i448;item
ship_o128;i449;item
place_o129;o129;order
place_o129;i450;item
place_o129;i451;item
place_o129;i452;item
pick_i452;i452;item
pick_i451;i451;item
pick_i450;i450;item
ship_o129;o129;order
ship_o129;i450;item
ship_o129;i451;item
ship_o129;i452;item
place_o130;o130;order
place_o130;i453;item
place_o130;i454;item
place_o130;i455;item
place_o130;i456;item
pick_i456;i456;item
pick_i455;i455;item
place_o131;o131;order
place_o131;i457;item
place_o131;i458;item
place_o131;i459;item
pick_i454;i454;item
pick_i453;i453;item
ship_o130;o130;order
ship_o130;i453;item
ship_o130;i454;item
ship_o130;i455;item
ship_o130;i456;item
pick_i459;i459;item
pick_i457;i457;item
pick_i458;i458;item
place_o132;o132;order
place_o132;i460;item
place_o132;i461;item
place_o132;i462;item
pick_i460;i460;item
ship_o131;o131;order
ship_o131;i457;item
ship_o131;i458;item
ship_o131;i459;item
pick_i462;i462;item
pick_i461;i461;item
ship_o132;o132;order
ship_o132;i460;item
ship_o132;i461;item
ship_o132;i462;item
place_o133;o133;order
place_o133;i463;item
place_o133;i464;item
place_o133;i465;item
place_o133;i466;item
place_o133;i467;item
place_o133;i468;item
pick_i468;i468;item
pick_i465;i465;item
pick_i463;i463;item
pick_i464;i464;item
pick_i466;i466;item
pick_i467;i467;item
ship_o133;o133;order
ship_o133;i463;item
ship_o133;i464;item
ship_o133;i465;item
ship_o133;i466;item
ship_o133;i467;item
ship_o133;i468;item
place_o134;o134;order
place_o134;i469;item
place_o134;i470;item
place_o134;i471;item
place_o134;i472;item
pick_i471;i471;item
pick_i470;i470;item
pick_i469;i469;item
pick_i472;i472;item
ship_o134;o134;order
ship_o134;i469;item
ship_o134;i470;item
ship_o134;i471;item
ship_o134;i472;item
place_o135;o135;order
place_o135;i473;item
place_o135;i474;item
place_o135;i475;item
pick_i474;i474;item
pick_i475;i475;item
pick_i473;i473;item
ship_o135;o135;order
ship_o135;i473;item
ship_o135;i474;item
ship_o135;i475;item
place_o136;o136;order
place_o136;i476;item
place_o136;i477;item
place_o136;i478;item
place_o136;i479;item
place_o136;i480;item
place_o136;i481;item
pick_i479;i479;item
pick_i477;i477;item
pick_i480;i480;item
pick_i476;i476;item
pick_i478;i478;item
pick_i481;i481;item
ship_o136;o136;order
ship_o136;i476;item
ship_o136;i477;item
ship_o136;i478;item
ship_o136;i479;item
ship_o136;i480;item
ship_o136;i481;item
place_o137;o137;order
place_o137;i482;item
place_o137;i483;item
place_o137;i484;item
pick_i484;i484;item
pick_i482;i482;item
pick_i483;i483;item
ship_o137;o137;order
ship_o137;i482;item
ship_o137;i483;item
ship_o137;i484;item
place_o138;o138;order
place_o138;i485;item
place_o138;i486;item
place_o138;i487;item
place_o138;i488;item
place_o138;i489;item
pick_i486;i486;item
pick_i489;i489;item
pick_i487;i487;item
pick_i485;i485;item
pick_i488;i488;item
ship_o138;o138;order
ship_o138;i485;item
ship_o138;i486;item
ship_o138;i487;item
ship_o138;i488;item
ship_o138;i489;item
place_o139;o139;order
place_o139;i490;item
place_o139;i491;item
place_o139;i492;item
place_o139;i493;item
place_o139;i494;item
place_o139;i495;item
place_o139;i496;item
pick_i490;i490;item
pick_i496;i496;item
pick_i494;i494;item
place_o140;o140;order
place_o140;i497;item
place_o140;i498;item
place_o140;i499;item
pick_i492;i492;item
pick_i499;i499;item
pick_i491;i491;item
pick_i497;i497;item
pick_i495;i495;item
pick_i493;i493;item
pick_i498;i498;item
ship_o139;o139;order
ship_o139;i490;item
ship_o139;i491;item
ship_o139;i492;item
ship_o139;i493;item
ship_o139;i494;item
ship_o139;i495;item
ship_o139;i496;item
ship_o140;o140;order
ship_o140;i497;item
ship_o140;i498;item
ship_o140;i499;item
place_o141;o141;order
place_o141;i500;item
place_o141;i501;item
place_o141;i502;item
place_o141;i503;item
pick_i501;i501;item
pick_i503;i503;item
pick_i500;i500;item
pick_i502;i502;item
ship_o141;o141;order
ship_o141;i500;item
ship_o141;i501;item
ship_o141;i502;item
ship_o141;i503;item
place_o142;o142;order
place_o142;i504;item
place_o142;i505;item
pick_i505;i505;item
pick_i504;i504;item
ship_o142;o142;order
ship_o142;i504;item
ship_o142;i505;item
place_o143;o143;order
place_o143;i506;item
place_o143;i507;item
place_o143;i508;item
place_o143;i509;item
place_o143;i510;item
place_o143;i511;item
place_o143;i512;item
place_o143;i513;item
pick_i509;i509;item
pick_i513;i513;item
pick_i507;i507;item
pick_i508;i508;item
pick_i511;i511;item
pick_i506;i506;item
pick_i512;i512;item
pick_i510;i510;item
place_o144;o144;order
place_o144;i514;item
place_o144;i515;item
place_o144;i516;item
place_o144;i517;item
ship_o143;o143;order
ship_o143;i506;item
ship_o143;i507;item
ship_o143;i508;item
ship_o143;i509;item
ship_o143;i510;item
ship_o143;i511;item
ship_o143;i512;item
ship_o143;i513;item
pick_i517;i517;item
pick_i515;i515;item
pick_i514;i514;item
pick_i516;i516;item
place_o145;o145;order
place_o145;i518;item
place_o145;i519;item
pick_i519;i519;item
ship_o144;o144;order
ship_o144;i514;item
ship_o144;i515;item
ship_o144;i516;item
ship_o144;i517;item
pick_i518;i518;item
ship_o145;o145;order
ship_o145;i518;item
ship_o145;i519;item
place_o146;o146;order
place_o146;i520;item
place_o146;i521;item
place_o146;i522;item
pick_i521;i521;item
pick_i520;i520;item
pick_i522;i522;item
ship_o146;o146;order
ship_o146;i520;item
ship_o146;i521;item
ship_o146;i522;item
place_o147;o147;order
place_o147;i523;item
place_o147;i524;item
place_o147;i525;item
place_o147;i526;item
pick_i526;i526;item
pick_i525;i525;item
pick_i524;i524;item
pick_i523;i523;item
ship_o147;o147;order
ship_o147;i523;item
ship_o147;i524;item
ship_o147;i525;item
ship_o147;i526;item
place_o148;o148;order
place_o148;i527;item
place_o148;i528;item
place_o148;i529;item
place_o148;i530;item
pick_i529;i529;item
pick_i527;i527;item
place_o149;o149;order
place_o149;i531;item
place_o149;i532;item
pick_i528;i528;item
pick_i530;i530;item
ship_o148;o148;order
ship_o148;i527;item
ship_o148;i528;item
ship_o148;i529;item
ship_o148;i530;item
pick_i531;i531;item
pick_i532;i532;item
ship_o149;o149;order
ship_o149;i531;item
ship_o149;i532;item
place_o150;o150;order
place_o150;i533;item
place_o150;i534;item
pick_i533;i533;item
pick_i534;i534;item
ship_o150;o150;order
ship_o150;i533;item
ship_o150;i534;item
place_o151;o151;order
place_o151;i535;item
place_o151;i536;item
place_o151;i537;item
pick_i535;i535;item
pick_i536;i536;item
pick_i537;i537;item
ship_o151;o151;order
ship_o151;i535;item
ship_o151;i536;item
ship_o151;i537;item
place_o152;o152;order
place_o152;i538;item
place_o152;i539;item
pick_i539;i539;item
pick_i538;i538;item
ship_o152;o152;order
ship_o152;i538;item
ship_o152;i539;item
place_o153;o153;order
place_o153;i540;item
place_o153;i541;item
place_o153;i542;item
place_o153;i543;item
place_o153;i544;item
place_o153;i545;item
place_o153;i546;item
place_o153;i547;item
pick_i546;i546;item
pick_i541;i541;item
pick_i543;i543;item
pick_i547;i547;item
pick_i545;i545;item
pick_i542;i542;item
pick_i544;i544;item
pick_i540;i540;item
ship_o153;o153;order
ship_o153;i540;item
ship_o153;i541;item
ship_o153;i542;item
ship_o153;i543;item
ship_o153;i544;item
ship_o153;i545;item
ship_o153;i546;item
ship_o153;i547;item
place_o154;o154;order
place_o154;i548;item
place_o154;i549;item
place_o154;i550;item
place_o154;i551;item
place_o154;i552;item
pick_i551;i551;item
pick_i548;i548;item
pick_i550;i550;item
pick_i549;i549;item
pick_i552;i552;item
ship_o154;o154;order
ship_o154;i548;item
ship_o154;i549;item
ship_o154;i550;item
ship_o154;i551;item
ship_o154;i552;item
place_o155;o155;order
place_o155;i553;item
place_o155;i554;item
place_o155;i555;item
place_o155;i556;item
place_o155;i557;item
place_o155;i558;item
place_o155;i559;item
place_o155;i560;item
place_o155;i561;item
place_o155;i562;item
pick_i554;i554;item
pick_i557;i557;item
pick_i555;i555;item
pick_i561;i561;item
place_o156;o156;order
place_o156;i563;item
place_o156;i564;item
place_o156;i565;item
place_o156;i566;item
place_o156;i567;item
place_o156;i568;item
place_o156;i569;item
pick_i565;i565;item
pick_i562;i562;item
pick_i564;i564;item
pick_i568;i568;item
pick_i569;i569;item
pick_i559;i559;item
pick_i566;i566;item
pick_i556;i556;item
pick_i567;i567;item
pick_i558;i558;item
pick_i560;i560;item
pick_i563;i563;item
ship_o156;o156;order
ship_o156;i563;item
ship_o156;i564;item
ship_o156;i565;item
ship_o156;i566;item
ship_o156;i567;item
ship_o156;i568;item
ship_o156;i569;item
pick_i553;i553;item
ship_o155;o155;order
ship_o155;i553;item
ship_o155;i554;item
ship_o155;i555;item
ship_o155;i556;item
ship_o155;i557;item
ship_o155;i558;item
ship_o155;i559;item
ship_o155;i560;item
ship_o155;i561;item
ship_o155;i562;item
place_o157;o157;order
place_o157;i570;item
place_o157;i571;item
place_o157;i572;item
pick_i571;i571;item
pick_i570;i570;item
pick_i572;i572;item
ship_o157;o157;order
ship_o157;i570;item
ship_o157;i571;item
ship_o157;i572;item
place_o158;o158;order
place_o158;i573;item
place_o158;i574;item
pick_i574;i574;item
pick_i573;i573;item
ship_o158;o158;order
ship_o158;i573;item
ship_o158;i574;item
place_o159;o159;order
place_o159;i575;item
place_o159;i576;item
place_o159;i577;item
place_o159;i578;item
place_o159;i579;item
place_o159;i580;item
place_o159;i581;item
place_o159;i582;item
pick_i580;i580;item
pick_i578;i578;item
pick_i576;i576;item
pick_i582;i582;item
pick_i581;i581;item
pick_i577;i577;item
pick_i579;i579;item
pick_i575;i575;item
place_o160;o160;order
place_o160;i583;item
place_o160;i584;item
ship_o159;o159;order
ship_o159;i575;item
ship_o159;i576;item
ship_o159;i577;item
ship_o159;i578;item
ship_o159;i579;item
ship_o159;i580;item
ship_o159;i581;item
ship_o159;i582;item
pick_i584;i584;item
pick_i583;i583;item
ship_o160;o160;order
ship_o160;i583;item
ship_o160;i584;item
place_o161;o161;order
place_o161;i585;item
place_o161;i586;item
pick_i585;i585;item
pick_i586;i586;item
ship_o161;o161;order
ship_o161;i585;item
ship_o161;i586;item
place_o162;o162;order
place_o162;i587;item
place_o162;i588;item
place_o162;i589;item
place_o162;i590;item
place_o162;i591;item
pick_i589;i589;item
pick_i591;i591;item
pick_i590;i590;item
pick_i587;i587;item
pick_i588;i588;item
ship_o162;o162;order
ship_o162;i587;item
ship_o162;i588;item
ship_o162;i589;item
ship_o162;i590;item
ship_o162;i591;item
place_o163;o163;order
place_o163;i592;item
place_o163;i593;item
place_o163;i594;item
place_o163;i595;item
pick_i592;i592;item
pick_i593;i593;item
pick_i595;i595;item
pick_i594;i594;item
ship_o163;o163;order
ship_o163;i592;item
ship_o163;i593;item
ship_o163;i594;item
ship_o163;i595;item
place_o164;o164;order
place_o164;i596;item
place_o164;i597;item
place_o164;i598;item
pick_i598;i598;item
pick_i597;i597;item
pick_i596;i596;item
ship_o164;o164;order
ship_o164;i596;item
ship_o164;i597;item
ship_o164;i598;item
place_o165;o165;order
place_o165;i599;item
place_o165;i600;item
place_o165;i601;item
place_o165;i602;item
place_o165;i603;item
pick_i600;i600;item
pick_i602;i602;item
pick_i601;i601;item
place_o166;o166;order
place_o166;i604;item
place_o166;i605;item
place_o166;i606;item
pick_i603;i603;item
pick_i605;i605;item
pick_i604;i604;item
pick_i606;i606;item
ship_o166;o166;order
ship_o166;i604;item
ship_o166;i605;item
ship_o166;i606;item
pick_i599;i599;item
ship_o165;o165;order
ship_o165;i599;item
ship_o165;i600;item
ship_o165;i601;item
ship_o165;i602;item
ship_o165;i603;item
place_o167;o167;order
place_o167;i607;item
place_o167;i608;item
place_o167;i609;item
place_o167;i610;item
place_o167;i611;item
place_o167;i612;item
place_o167;i613;item
place_o167;i614;item
pick_i613;i613;item
pick_i608;i608;item
pick_i609;i609;item
pick_i607;i607;item
pick_i610;i610;item
pick_i612;i612;item
pick_i611;i611;item
pick_i614;i614;item
ship_o167;o167;order
ship_o167;i607;item
ship_o167;i608;item
ship_o167;i609;item
ship_o167;i610;item
ship_o167;i611;item
ship_o167;i612;item
ship_o167;i613;item
ship_o167;i614;item
place_o168;o168;order
place_o168;i615;item
place_o168;i616;item
place_o168;i617;item
place_o168;i618;item
pick_i618;i618;item
pick_i616;i616;item
pick_i615;i615;item
pick_i617;i617;item
ship_o168;o168;order
ship_o168;i615;item
ship_o168;i616;item
ship_o168;i617;item
ship_o168;i618;item
place_o169;o169;order
place_o169;i619;item
place_o169;i620;item
place_o169;i621;item
place_o169;i622;item
pick_i619;i619;item
pick_i621;i621;item
pick_i620;i620;item
pick_i622;i622;item
place_o170;o170;order
place_o170;i623;item
place_o170;i624;item
place_o170;i625;item
place_o170;i626;item
place_o170;i627;item
ship_o169;o169;order
ship_o169;i619;item
ship_o169;i620;item
ship_o169;i621;item
ship_o169;i622;item
pick_i624;i624;item
pick_i626;i626;item
pick_i625;i625;item
pick_i623;i623;item
pick_i627;i627;item
ship_o170;o170;order
ship_o170;i623;item
ship_o170;i624;item
ship_o170;i625;item
ship_o170;i626;item
ship_o170;i627;item
place_o171;o171;order
place_o171;i628;item
place_o171;i629;item
pick_i629;i629;item
pick_i628;i628;item
ship_o171;o171;order
ship_o171;i628;item
ship_o171;i629;item
place_o172;o172;order
place_o172;i630;item
place_o172;i631;item
place_o172;i632;item
place_o172;i633;item
place_o172;i634;item
pick_i631;i631;item
pick_i630;i630;item
pick_i634;i634;item
pick_i633;i633;item
pick_i632;i632;item
ship_o172;o172;order
ship_o172;i630;item
ship_o172;i631;item
ship_o172;i632;item
ship_o172;i633;item
ship_o172;i634;item
place_o173;o173;order
place_o173;i635;item
place_o173;i636;item
place_o173;i637;item
place_o173;i638;item
place_o173;i639;item
pick_i638;i638;item
pick_i637;i637;item
pick_i635;i635;item
pick_i636;i636;item
pick_i639;i639;item
ship_o173;o173;order
ship_o173;i635;item
ship_o173;i636;item
ship_o173;i637;item
ship_o173;i638;item
ship_o173;i639;item
place_o174;o174;order
place_o174;i640;item
place_o174;i641;item
place_o174;i642;item
place_o174;i643;item
place_o174;i644;item
